point_rank,k_distance
684,1.3477779773274223
685,1.348838423578751
686,1.3489107061267003
687,1.349059399345518
688,1.3493369399130724
689,1.3516305015098515
690,1.3529945433339075
691,1.3549708630255197
692,1.3550917779116576
693,1.3561801411482621
694,1.3572642874414302
695,1.3576135141212131
696,1.358727192075178
697,1.3590703285545342
698,1.3613141332161913
699,1.3617410255113076
700,1.3629313522384168
701,1.364489266914864
702,1.3654825441402993
703,1.3655433932786516
704,1.3658747827412783
705,1.367532184485915
706,1.3684573596927647
707,1.3699604684742166
708,1.3703927802857916
709,1.3712150268860452
710,1.3718017086261955
711,1.3721930658166273
712,1.3721930658166273
713,1.3722581983946434
714,1.3723428182049489
715,1.3733347226039434
716,1.3737476066994865
717,1.3739824718625664
718,1.3759854522750314
719,1.3760204024430118
720,1.3773690899394537
721,1.3775844277611096
722,1.378518840521846
723,1.3793366122165454
724,1.3812173189874253
725,1.3813275613293876
726,1.3818264329023748
727,1.3826106950795498
728,1.3834564143532233
729,1.3840667251398706
730,1.3851423163894176
731,1.3869524054582274
732,1.3883234473157688
733,1.3883234473157688
734,1.3889300225963608
735,1.3900010234065692
736,1.3913929678126409
737,1.3918578035463043
738,1.392823076297343
739,1.392823076297343
740,1.3934728406822634
741,1.3934728406822634
742,1.3937769783332687
743,1.3946990662533978
744,1.3957528992845432
745,1.3962216131631566
746,1.3963141453256354
747,1.396379179583152
748,1.3975492768373428
749,1.3980252049380666
750,1.3985992196445103
751,1.400021912762346
752,1.4000230486875285
753,1.4009798939641713
754,1.4023266544792763
755,1.4024697134790554
756,1.4026134222871827
757,1.4026134222871827
758,1.402625713730668
759,1.4027771881103352
760,1.4028893760992667
761,1.4041763625738286
762,1.4043504119465664
763,1.4058979272172663
764,1.408387762177468
765,1.4085907388493424
766,1.4089492241003747
767,1.4089492241003747
768,1.4089799932292741
769,1.4094905550194916
770,1.4097393024459925
771,1.410818642887617
772,1.4132156613193032
773,1.414000217232419
774,1.4141316625897735
775,1.4141316625897735
776,1.4143817817184698
777,1.415068748985303
778,1.4153930027313835
779,1.4159044885245984
780,1.4171610824228462
781,1.417639706381463
782,1.4176835533281336
783,1.418386446202062
784,1.4186410866624453
785,1.420177710282318
